"Bore no","Name","Bore report","Yield (L/s)","Completion date","Drilled depth (m)","Completion depth (m)","Depth to water (m) at date of drilling","Purpose","Construction","Status","Latitude","Longitude","UTM zone","Easting","Northing","Position accuracy","Water data portal"
"RN010709","S63 DUD WRB INV APX 1.5KM NW  OF HOMESTEAD.",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN010709,0.5,1973-10-03 00:00:00.0,31.8,0,0,"Production",,"Current",-21.729795,133.747923,53,370509,7596557,"Estimated",
"RN002549","STATION WELL. STOCK YARDS",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN002549,,,16.8,0,,"Unknown",,"Current",-21.731449,133.760042,53,371764,7596384,"GPS",
"RN010708","S62 DUD WRB INV APX 3KM SW  OF HOMESTEAD.",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN010708,0.5,1973-10-01 00:00:00.0,14,0,0,"Production",,"Current",-21.722475,133.770434,53,372831,7597386,"GPS",
"RN002548","HOMESTEAD WELL.DRY 19\87 IN HOMESTEAD GARDEN",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN002548,,,10.7,0,,"Unknown",,"Current",-21.716685,133.749989,53,370711,7598010,"GPS",
"RN010711","SG 5 [PROD-USE] NO 1 APX 100M(E)OF PROD NO3 RN10715",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN010711,2.6,1973-10-05 00:00:00.0,30.8,0,0,"Production",,"Current",-21.726691,133.761668,53,371928,7596912,"GPS",
"RN002547","NO.3 WELL. 14KM (W) OF MILLIONAIRES WELL.",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN002547,,,18,0,,"Unknown",,"Current",-21.803634,133.820536,53,378082,7588442,"GPS",
"RN010710","SG4 WRB INV APPROX 2.5K NORTH OF HOMESTEAD",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN010710,0.5,1973-10-03 00:00:00.0,32.9,0,0,"Production",,"Current",-21.713413,133.757007,53,371434,7598378,"Estimated",
"RN010713","SG7 WRB INV U/S 150M (E) OF RN10711.",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN010713,0.9,1973-10-09 00:00:00.0,24.4,0,0,"Investigation",,"Current",-21.726871,133.762692,53,372034,7596893,"GPS",
"RN010712","S.G. 6 JUST NORTH OF HOMESTEAD.",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN010712,1.4,1973-10-08 00:00:00.0,18.5,0,0,"Investigation",,"Current",-21.72178,133.765713,53,372342,7597459,"Estimated",
"RN003940","Homestead Bore Woodgreen Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN003940,,,0,0,,"Production","Windmill","Current",-22.395724,134.233758,53,421127,7523170,"Estimated",
"RN003941","Proclamation Bore Woodgreen Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN003941,1,1948-01-01 00:00:00.0,50.3,0,,"Production","Abandoned","Historical",-22.430016,134.087771,53,406123,7519290,"GPS",
"RN018741","Town Water Supply Anmatjere? Power and Water",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN018741,7,2013-05-24 00:00:00.0,54,45.8,13.4,"Production","Constructed&Capped","Current",-22.18108,133.450324,53,340231,7546314,"GPS",
"RN003947","NEW 8 MILE\HANSON BORE ADJ TO WELL",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN003947,,,0,0,,"Unknown",,"Current",-21.79224,133.664705,53,361961,7589572,"GPS",
"RN010707","SG1 DUD   WRB INV 3K S STIRLING GOV WELL ON S/HI",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN010707,0.6,1973-10-01 00:00:00.0,19.6,0,0,"Production",,"Current",-21.729552,133.730261,53,368682,7596569,"Estimated",
"RN013156","RN13156.(DUD) 6KMW OF S\HWY,50M N OF P\H RD",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN013156,0,1981-06-09 00:00:00.0,88,0,0,"Production",,"Current",-22.492076,133.289133,53,324000,7511700,"Estimated",
"RN010925","T.T.H. TI TREE HEALTH DEPT",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN010925,4,1975-05-12 00:00:00.0,10.8,0,0,"Production",,"Current",-22.12832,133.417002,53,336734,7552120,"Estimated",
"RN018976","Irrigation Bore NTP 3697 Alyuen Outstation Aileron Stn",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN018976,4,2013-10-18 00:00:00.0,75,75,30.19,"Production","Constructed&Capped","Current",-22.763325,133.238709,53,319167,7481604,"GPS",
"RN018716","Domestic Bore Aileron Roadhouse",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN018716,0.4,2010-04-16 00:00:00.0,49,49,31,"Production","Constructed&Capped","Current",-22.643581,133.347585,53,330200,7494992,"GPS",
"RN003978","SANDY WOORAKA ABD U/S 8.5KM (NE) OF ARDEN SOAK.",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN003978,0,1957-01-01 00:00:00.0,54.9,0,0,"Production",,"Current",-22.327074,133.409359,53,336177,7530106,"GPS",
"RN019447","Stock Bore Mount Skinner Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN019447,5,2017-03-20 00:00:00.0,24,24,3.7,"Production","Constructed&Capped","Current",-22.267172,134.114136,53,408730,7537333,"GPS",
"RN050016","Nturiya Road Chainage 8.1",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN050016,7,2019-12-19 00:00:00.0,48,48,6.3,,"Constructed&Capped","Current",-22.13502,133.34229,53,329035,7551296,"GPS",
"RN017804","Adrail ASR206 Abandoned Stirling Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN017804,,2002-10-21 00:00:00.0,48,0,,"Production","Constructed&Capped","Current",-21.919783,134.037183,53,400558,7575740,"GPS",
"RN019448","Stock Bore Woodgreen Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN019448,0.3,2017-03-21 00:00:00.0,42,42,8.4,"Production","Constructed&Capped","Current",-22.431315,134.089165,53,406267,7519147,"GPS",
"RN017805","Adrail ASR197 Mount Skinner Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN017805,5,2002-10-22 00:00:00.0,48,48,6.5,"Production","Constructed&Capped","Current",-21.975238,133.975502,53,394228,7569560,"GPS",
"RN019449","Department of Environment, Parks and Water",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN019449,0.05,2018-07-18 00:00:00.0,297,293,46.8,"Monitoring","Constructed&Capped","Current",-22.621077,133.916558,53,388655,7498021,"GPS",
"RN015635","Mulga Bore Duplicate Woodgreen Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN015635,0.8,1990-12-17 00:00:00.0,43,43,13,"Production",,"Current",-22.45341,134.207201,53,418427,7516770,"Estimated",
"RN011393","BMR ALCOOTA 12M DRY DUD    N/T 30K EAST OF CONNER WELL",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN011393,0,1973-01-01 00:00:00.0,12.2,0,0,"Production",,"Current",-22.894735,133.836032,53,380617,7467661,"Estimated",
"RN011392","BMR ALCOOTA 6.1M DRY DUD   N/T 29K EAST OF CONNER WELL",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN011392,0,1973-01-01 00:00:00.0,6.1,0,0,"Production",,"Current",-22.927625,133.826604,53,379679,7464012,"Estimated",
"RN003981","VALLEY BORE 7.8KM (W) OF RN2616.",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN003981,,,30.5,0,,"Unknown",,"Current",-22.33697,134.123323,53,409721,7529612,"GPS",
"RN011387","BMR ALCOOTA 44M 2.5LPS DUD N/T 14K N/E OF CONNER WELL R",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN011387,2.5,1973-01-01 00:00:00.0,44,0,0,"Production",,"Current",-22.875583,133.649321,53,361445,7469618,"Estimated",
"RN011389","BMR ALCOOTA 78M DRY DUD    N/T 24K N/E OF CONNER WELL R",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN011389,0,1973-01-01 00:00:00.0,78,0,0,"Production",,"Current",-22.827117,133.721366,53,368790,7475050,"Estimated",
"RN011388","BMR ALCOOTA 61M DRY DUD    N/T 21K N/E OF CONNER WELL R",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN011388,0,1973-01-01 00:00:00.0,61,0,0,"Production",,"Current",-22.83511,133.70343,53,366957,7474149,"Estimated",
"RN011390","BMR ALCOOTA 122M DRY??DUD  N/T 31K EAST OF CONNER WELL",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN011390,0,1973-01-01 00:00:00.0,122,0,0,"Production",,"Current",-22.861735,133.836557,53,380642,7471315,"Estimated",
"RN015649","RN15649. (NW) CORNER OF EXCISION.",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN015649,0.1,1991-04-03 00:00:00.0,43,0,0,"Production",,"Current",-22.375932,133.056812,53,299928,7524270,"Estimated",
"RN019209","Stock Bore Pine Hill Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN019209,5,2015-08-02 00:00:00.0,84,84,42.1,"Production","Constructed&Capped","Current",-22.50643,133.472705,53,342904,7510315,"GPS",
"RN019210","Stock Bore Pine Hill Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN019210,5,2015-08-03 00:00:00.0,78,78,32.2,"Production","Constructed&Capped","Current",-22.367937,133.48431,53,343943,7525661,"GPS",
"RN015647","RN15645. REPLACE TINAKE BORE.100M NORTH",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN015647,5,1991-03-29 00:00:00.0,116,0,0,"Production",,"Current",-22.406473,133.281713,53,323128,7521170,"Estimated",
"RN015646","BOWMAN'S FLOOD OUT BORE 6"PVC 7K NTH OF RN 449 ARDEN SO",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN015646,15,1991-03-29 00:00:00.0,92,0,0,"Production",,"Current",-22.298778,133.347088,53,329728,7533170,"Estimated",
"RN002587","AILERON HOTEL BORE NO DATA N/T AILERON PUB AREA??",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN002587,,,0,0,,"Unknown",,"Current",-22.643772,133.346881,53,330128,7494970,"Estimated",
"RN006027","Aileron Roadhouse Bore Abandoned and backfilled",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN006027,,1967-11-20 00:00:00.0,93.3,93.3,,"Production","Backfilled","Historical",-22.642996,133.34697,53,330136,7495056,"GPS",
"RN016827","Irrigation Bore Ti Tree Roadhouse",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN016827,0.5,1997-01-21 00:00:00.0,60,60,12,"Production","Constructed&Capped","Current",-22.075338,133.42044,53,337028,7557990,"GPS",
"RN016826","Irrigation Bore Dud Ti Tree Roadhouse",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN016826,,1997-01-18 00:00:00.0,30,0,,"Production","Backfilled","Historical",-22.12943,133.41945,53,336988,7552000,"GPS",
"RN006042","HOMESTEAD BORE DEEPENING 750M (NW) OF HOMESTEAD (ABD)",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN006042,0.3,1967-11-23 00:00:00.0,50.3,0,0,"Production",,"Current",-22.376279,133.051874,53,299420,7524225,"Estimated",
"RN002106","STIRLING BORE. N.S.S.R ABD 2.1KM (NW) OF H/S ON S/HIWAY",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN002106,0.8,1956-01-01 00:00:00.0,75.6,0,0,"Production",,"Current",-21.718804,133.751856,53,370906,7597777,"GPS",
"RN043618","6300 Stuart Hwy, Anmitjere",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN043618,0.1,2023-06-15 09:37:00.0,29,28.5,15.3,,"Constructed&Capped","Current",-22.664041,133.219098,53,317021,7492574,"GPS",
"RN043617","6300 Stuart Hwy, Anmitjere",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN043617,0.01,2023-06-14 09:03:18.0,29,28.4,15.5,,"Constructed&Capped","Current",-22.671124,133.210414,53,316138,7491779,"GPS",
"RN019175","Stock Bore Woodgreen Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN019175,2,2015-07-12 00:00:00.0,24,24,3.5,"Production","Constructed&Capped","Current",-22.33773,134.125285,53,409924,7529529,"GPS",
"RN043619","6300 Stuart Hwy, Anmitjere",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN043619,,2023-06-16 10:00:28.0,14,14,,,"Constructed&Capped","Current",-22.664034,133.219234,53,317035,7492575,"GPS",
"RN003511","HAWKNEST NO.2 7M (N) OF MILL RN1604.",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN003511,1,1958-01-01 00:00:00.0,76.2,0,0,"Production",,"Current",-22.291569,133.156788,53,310110,7533741,"Estimated",
"RN003244","ALBREEDA SAME AS RN 652 7KM (N) OF HOMESTEAD.",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN003244,,,38.7,0,,"Unknown",,"Current",-22.373348,134.268877,53,424730,7525665,"GPS",
"RN018821","Investigation Monitoring Bore Pine Hill Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN018821,7,2011-11-23 00:00:00.0,57,51.1,29.48,"Investigation","Constructed&Capped","Current",-22.538541,133.658498,53,362049,7506943,"GPS",
"RN018822","Investigation Bore Pine Hill Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN018822,0.2,2011-12-07 00:00:00.0,322.7,321.5,34.51,"Investigation","Constructed&Capped","Current",-22.538705,133.658623,53,362062,7506925,"GPS",
"RN005568","130/52.5   #40 TI TREE GRID",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN005568,4.5,1966-08-24 00:00:00.0,311.8,0,0,"Investigation",,"Current",-22.263635,133.413583,53,336538,7537134,"Surveyed",
"RN011879","SHEEP PDK NTH 40M DUD      N/T OLD HOMESTEAD AREA???",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN011879,,,40,0,,"Unknown",,"Current",-22.904292,133.933876,53,390661,7466679,"Estimated",
"RN005569","130/47.5  #41 TI TREE GRID",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN005569,6,1966-08-26 00:00:00.0,125.9,0,0,"Investigation",,"Current",-22.277383,133.412358,53,336428,7535611,"Surveyed",
"RN011878","5MILE SHEEP PDK 61M 50GPH DUD 4K NORTH OF OLD HOMESTEAD",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN011878,,,61,0,,"Unknown",,"Current",-22.857229,133.926661,53,389883,7471884,"GPS",
"RN019963","Abandoned Bore Bushy Park Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN019963,0.2,2019-07-05 00:00:00.0,156,0,,"Unknown","Decommissioned","Historical",-22.919497,134.046472,53,402220,7465075,"GPS",
"RN017573","Woodgreen Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN017573,10,2000-08-12 00:00:00.0,85.5,83.4,31.22,"Monitoring","Constructed&Capped","Current",-22.570202,133.936496,53,390664,7503668,"GPS",
"RN003248","MT ESTHER WELL       (MILL) 30K STH EAST OF HOMESTEAD",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN003248,,,15.2,0,,"Unknown",,"Current",-21.92248,133.377788,53,332447,7574868,"GPS",
"RN011881","Woodgreen Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN011881,0,1948-07-01 00:00:00.0,53.7,53.7,0,"Monitoring","Constructed&Capped","Current",-22.481469,133.966704,53,393702,7513513,"GPS",
"RN011882","AYUDA BORE   ABANDONED 25K (WNW) OF SANDOVER H/WAY.",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN011882,1,1959-10-01 00:00:00.0,26.8,0,0,"Production",,"Current",-22.445887,133.856438,53,382328,7517370,"Estimated",
"RN011886","1/78. HANGOVER BORE 1KM (E) OF HOMESTEAD.",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN011886,2.3,1978-04-19 00:00:00.0,15,0,0,"Production",,"Current",-22.207023,134.126568,53,409972,7543999,"GPS",
"RN017572","Woodgreen Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN017572,8,2000-08-11 00:00:00.0,91.5,91.5,31.18,"Monitoring","Constructed&Capped","Current",-22.570218,133.936175,53,390631,7503666,"GPS",
"RN017571","Investigation Bore Woodgreen Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN017571,4.2,2000-08-10 00:00:00.0,55,55,5.61,"Investigation","Constructed&Capped","Current",-22.430843,133.906896,53,387508,7519074,"GPS",
"RN012994","HOMESTEAD DUD 500M (S) OF HOMESTEAD.",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN012994,2,1981-03-08 00:00:00.0,75,0,0,"Production",,"Current",-22.39278,133.052111,53,299468,7522398,"Estimated",
"RN005580","Old Monitoring Bore Ti Tree",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN005580,0,1966-09-29 00:00:00.0,42.7,0,0,"Monitoring",,"Current",-22.146642,133.413811,53,336426,7550088,"Surveyed",
"RN002398","KEROSINE WELL(DOZED OVER) 11KM (WNW) OF PROWES WELL.",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN002398,1,1952-01-01 00:00:00.0,16.8,0,0,"Production",,"Current",-22.502241,133.221944,53,317100,7510494,"GPS",
"RN016308","Dloog Farm Lot #3705 Production Bore Ti Tree Farms",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN016308,3,1997-11-14 00:00:00.0,75,75,29,"Production","Constructed&Capped","Current",-22.249708,133.41794,53,336971,7538681,"Estimated",
"RN000785","Lilly Flat - Woodgreen Station",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN000785,3.8,1955-01-01 00:00:00.0,62.5,0,0,"Monitoring","Constructed&Capped","Current",-22.509024,134.082143,53,405597,7510540,"GPS",
"RN005570","Ti Tree Area",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN005570,0.9,1966-08-27 00:00:00.0,54.3,54.3,0,"Monitoring","Constructed&Capped","Current",-22.14002,133.398868,53,334877,7550805,"GPS",https://ntg.aquaticinformatics.net/AQWebportal/Data/Location/Summary/Location/RN005570/Interval/Latest
"RN016300","Southgate Bore Atartinga",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN016300,1,1995-11-25 00:00:00.0,72,72,18,"Production","Constructed&Capped","Current",-22.555851,134.216936,53,419488,7505435,"GPS",
"RN010547","PUMP JACK WELL BLOCK 471",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN010547,0.5,1969-01-01 00:00:00.0,5.8,0,0,"Production",,"Current",-22.130445,133.41723,53,336760,7551885,"Estimated",
"RN005573","INV 110/95B  66 TI TREE GRID",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN005573,0,1966-09-21 00:00:00.0,36,0,0,"Investigation",,"Current",-22.14605,133.354733,53,330332,7550089,"Surveyed",
"RN010546","WINDMILL WELL TI TREE TOWN",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN010546,0.5,1967-01-01 00:00:00.0,5.8,0,0,"Production",,"Current",-22.129906,133.417575,53,336795,7551945,"Estimated",
"RN005574","INV HOLE 110/95A  #65 TI TREE GRID",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN005574,0,1966-09-18 00:00:00.0,41.5,0,0,"Investigation",,"Current",-22.14605,133.354733,53,330332,7550089,"Surveyed",
"RN014099","Ti Tree Area",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN014099,4,1984-10-05 00:00:00.0,56,56,0,"Monitoring","Constructed&Capped","Current",-22.223208,133.427133,53,337888,7541625,"GPS",https://ntg.aquaticinformatics.net/AQWebportal/Data/Location/Summary/Location/RN014099/Interval/Latest
"RN005575","Ti Tree Area",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN005575,0,1966-09-15 00:00:00.0,40.2,40.2,0,"Monitoring","Constructed&Capped","Current",-22.146427,133.354721,53,330331,7550047,"GPS",
"RN010548","WINDMILL BORE (LIDDLES) MOTEL",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN010548,,,12.2,0,,"Unknown",,"Current",-22.131207,133.41664,53,336700,7551800,"Estimated",
"RN010552","RN10552.(DUD) 13KM (W) OF WATERLOO BORE.",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN010552,0.2,1940-01-01 00:00:00.0,30.5,0,0,"Production",,"Current",-22.161145,133.093039,53,303359,7548102,"Estimated",
"RN010551","HARTS #2 800M SOUTH OF STORE",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN010551,1.3,1960-01-01 00:00:00.0,32,0,0,"Production",,"Current",-22.13672,133.417014,53,336745,7551190,"Estimated",
"RN014098","Ti Tree Area",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN014098,10,1984-10-04 00:00:00.0,61,61,0,"Monitoring","Constructed&Capped","Current",-22.235663,133.423385,53,337516,7540242,"GPS",
"RN002401","TINARKIE BORE NO.1 12KM (N) OF KEROSENE MILL.",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN002401,1.3,1951-01-01 00:00:00.0,91.4,0,0,"Production",,"Current",-22.406135,133.281377,53,323093,7521207,"Estimated",
"RN006952","A 63/3 ABANDONED  U\S KEROSINE REPLACEMENT",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN006952,2.3,1970-01-14 00:00:00.0,61,0,0,"Production",,"Current",-22.494738,133.231943,53,318119,7511337,"Estimated",
"RN004444","NO17 23M DRY DUD           N/T 15M S/E OF SHEEP BORE RN",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN004444,,,23.2,0,,"Unknown",,"Current",-22.937538,133.95119,53,392463,7463011,"Estimated",
"RN004445","NO46 43M SEEPAGE DUD       N/T 84M ESE OF SHEEP BORE RN",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN004445,0.1,1964-07-04 00:00:00.0,43,0,0,"Production",,"Current",-22.937538,133.95119,53,392463,7463011,"Estimated",
"RN005588","Ti Tree Area",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN005588,0.1,1966-09-08 00:00:00.0,15.5,15.5,0,"Monitoring","Constructed&Capped","Current",-22.1329,133.443397,53,339462,7551641,"GPS",https://ntg.aquaticinformatics.net/AQWebportal/Data/Location/Summary/Location/RN005588/Interval/Latest
"RN005589","130/40  #48 TI TREE GRID",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN005589,1.4,1966-09-15 00:00:00.0,79.2,0,0,"Investigation",,"Current",-22.298028,133.412124,53,336428,7533325,"Estimated",
"RN006953","REPL.SANDY CREEK BORE. 5M (W) OF EXISTING WELL.",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN006953,1.3,1970-01-15 00:00:00.0,65.5,0,0,"Production",,"Current",-22.396406,133.133605,53,307865,7522103,"Estimated",
"RN005590","130/42.5  #47 TI TREE  GRID",http://www.ntlis.nt.gov.au/hpa-services/borereport?bore=RN005590,3,1966-09-14 00:00:00.0,67.1,0,0,"Investigation",,"Current",-22.291146,133.412202,53,336428,7534087,"Estimated",
